,product,price,quantity,sales,date,region
517,pink morsel,$3.00,579,1737,2018-06-15,south
518,pink morsel,$3.00,531,1593,2018-06-15,east
519,pink morsel,$3.00,596,1788,2018-06-15,west
520,pink morsel,$3.00,553,1659,2018-06-16,north
521,pink morsel,$3.00,547,1641,2018-06-16,south
522,pink morsel,$3.00,525,1575,2018-06-16,east
523,pink morsel,$3.00,537,1611,2018-06-16,west
524,pink morsel,$3.00,533,1599,2018-06-17,north
525,pink morsel,$3.00,510,1530,2018-06-17,south
526,pink morsel,$3.00,536,1608,2018-06-17,east
527,pink morsel,$3.00,542,1626,2018-06-17,west
528,pink morsel,$3.00,510,1530,2018-06-18,north
529,pink morsel,$3.00,569,1707,2018-06-18,south
530,pink morsel,$3.00,537,1611,2018-06-18,east
531,pink morsel,$3.00,545,1635,2018-06-18,west
532,pink morsel,$3.00,531,1593,2018-06-19,north
533,pink morsel,$3.00,583,1749,2018-06-19,south
534,pink morsel,$3.00,541,1623,2018-06-19,east
535,pink morsel,$3.00,536,1608,2018-06-19,west
536,pink morsel,$3.00,555,1665,2018-06-20,north
537,pink morsel,$3.00,553,1659,2018-06-20,south
538,pink morsel,$3.00,578,1734,2018-06-20,east
539,pink morsel,$3.00,519,1557,2018-06-20,west
540,pink morsel,$3.00,599,1797,2018-06-21,north
541,pink morsel,$3.00,529,1587,2018-06-21,south
542,pink morsel,$3.00,519,1557,2018-06-21,east
543,pink morsel,$3.00,514,1542,2018-06-21,west
544,pink morsel,$3.00,581,1743,2018-06-22,north
545,pink morsel,$3.00,599,1797,2018-06-22,south
546,pink morsel,$3.00,562,1686,2018-06-22,east
547,pink morsel,$3.00,561,1683,2018-06-22,west
548,pink morsel,$3.00,597,1791,2018-06-23,north
549,pink morsel,$3.00,518,1554,2018-06-23,south
550,pink morsel,$3.00,565,1695,2018-06-23,east
551,pink morsel,$3.00,522,1566,2018-06-23,west
552,pink morsel,$3.00,521,1563,2018-06-24,north
553,pink morsel,$3.00,541,1623,2018-06-24,south
554,pink morsel,$3.00,510,1530,2018-06-24,east
555,pink morsel,$3.00,554,1662,2018-06-24,west
556,pink morsel,$3.00,550,1650,2018-06-25,north
557,pink morsel,$3.00,534,1602,2018-06-25,south
558,pink morsel,$3.00,516,1548,2018-06-25,east
559,pink morsel,$3.00,541,1623,2018-06-25,west
560,pink morsel,$3.00,576,1728,2018-06-26,north
561,pink morsel,$3.00,511,1533,2018-06-26,south
562,pink morsel,$3.00,501,1503,2018-06-26,east
563,pink morsel,$3.00,543,1629,2018-06-26,west
564,pink morsel,$3.00,527,1581,2018-06-27,north
565,pink morsel,$3.00,553,1659,2018-06-27,south
566,pink morsel,$3.00,569,1707,2018-06-27,east
567,pink morsel,$3.00,555,1665,2018-06-27,west
568,pink morsel,$3.00,521,1563,2018-06-28,north
569,pink morsel,$3.00,546,1638,2018-06-28,south
570,pink morsel,$3.00,564,1692,2018-06-28,east
571,pink morsel,$3.00,501,1503,2018-06-28,west
572,pink morsel,$3.00,562,1686,2018-06-29,north
573,pink morsel,$3.00,588,1764,2018-06-29,south
574,pink morsel,$3.00,543,1629,2018-06-29,east
575,pink morsel,$3.00,593,1779,2018-06-29,west
576,pink morsel,$3.00,518,1554,2018-06-30,north
577,pink morsel,$3.00,551,1653,2018-06-30,south
578,pink morsel,$3.00,505,1515,2018-06-30,east
579,pink morsel,$3.00,519,1557,2018-06-30,west
580,pink morsel,$3.00,582,1746,2018-07-01,north
581,pink morsel,$3.00,557,1671,2018-07-01,south
582,pink morsel,$3.00,572,1716,2018-07-01,east
583,pink morsel,$3.00,518,1554,2018-07-01,west
584,pink morsel,$3.00,565,1695,2018-07-02,north
585,pink morsel,$3.00,537,1611,2018-07-02,south
586,pink morsel,$3.00,560,1680,2018-07-02,east
587,pink morsel,$3.00,557,1671,2018-07-02,west
588,pink morsel,$3.00,548,1644,2018-07-03,north
589,pink morsel,$3.00,546,1638,2018-07-03,south
590,pink morsel,$3.00,541,1623,2018-07-03,east
591,pink morsel,$3.00,505,1515,2018-07-03,west
592,pink morsel,$3.00,581,1743,2018-07-04,north
593,pink morsel,$3.00,529,1587,2018-07-04,south
594,pink morsel,$3.00,588,1764,2018-07-04,east
595,pink morsel,$3.00,524,1572,2018-07-04,west
596,pink morsel,$3.00,584,1752,2018-07-05,north
597,pink morsel,$3.00,549,1647,2018-07-05,south
598,pink morsel,$3.00,525,1575,2018-07-05,east
599,pink morsel,$3.00,500,1500,2018-07-05,west
600,pink morsel,$3.00,581,1743,2018-07-06,north
601,pink morsel,$3.00,522,1566,2018-07-06,south
602,pink morsel,$3.00,586,1758,2018-07-06,east
603,pink morsel,$3.00,563,1689,2018-07-06,west
604,pink morsel,$3.00,592,1776,2018-07-07,north
605,pink morsel,$3.00,590,1770,2018-07-07,south
606,pink morsel,$3.00,565,1695,2018-07-07,east
607,pink morsel,$3.00,522,1566,2018-07-07,west
608,pink morsel,$3.00,541,1623,2018-07-08,north
609,pink morsel,$3.00,592,1776,2018-07-08,south
610,pink morsel,$3.00,505,1515,2018-07-08,east
611,pink morsel,$3.00,587,1761,2018-07-08,west
612,pink morsel,$3.00,541,1623,2018-07-09,north
613,pink morsel,$3.00,596,1788,2018-07-09,south
614,pink morsel,$3.00,514,1542,2018-07-09,east
615,pink morsel,$3.00,505,1515,2018-07-09,west
616,pink morsel,$3.00,598,1794,2018-07-10,north
617,pink morsel,$3.00,598,1794,2018-07-10,south
618,pink morsel,$3.00,585,1755,2018-07-10,east
619,pink morsel,$3.00,587,1761,2018-07-10,west
620,pink morsel,$3.00,535,1605,2018-07-11,north
621,pink morsel,$3.00,523,1569,2018-07-11,south
622,pink morsel,$3.00,546,1638,2018-07-11,east
623,pink morsel,$3.00,559,1677,2018-07-11,west
624,pink morsel,$3.00,531,1593,2018-07-12,north
625,pink morsel,$3.00,500,1500,2018-07-12,south
626,pink morsel,$3.00,513,1539,2018-07-12,east
627,pink morsel,$3.00,573,1719,2018-07-12,west
628,pink morsel,$3.00,583,1749,2018-07-13,north
629,pink morsel,$3.00,532,1596,2018-07-13,south
630,pink morsel,$3.00,560,1680,2018-07-13,east
631,pink morsel,$3.00,503,1509,2018-07-13,west
632,pink morsel,$3.00,500,1500,2018-07-14,north
633,pink morsel,$3.00,551,1653,2018-07-14,south
634,pink morsel,$3.00,540,1620,2018-07-14,east
635,pink morsel,$3.00,525,1575,2018-07-14,west
636,pink morsel,$3.00,579,1737,2018-07-15,north
637,pink morsel,$3.00,571,1713,2018-07-15,south
638,pink morsel,$3.00,566,1698,2018-07-15,east
639,pink morsel,$3.00,513,1539,2018-07-15,west
640,pink morsel,$3.00,591,1773,2018-07-16,north
641,pink morsel,$3.00,569,1707,2018-07-16,south
642,pink morsel,$3.00,518,1554,2018-07-16,east
643,pink morsel,$3.00,505,1515,2018-07-16,west
644,pink morsel,$3.00,517,1551,2018-07-17,north
645,pink morsel,$3.00,522,1566,2018-07-17,south
646,pink morsel,$3.00,596,1788,2018-07-17,east
647,pink morsel,$3.00,538,1614,2018-07-17,west
648,pink morsel,$3.00,568,1704,2018-07-18,north
649,pink morsel,$3.00,552,1656,2018-07-18,south
650,pink morsel,$3.00,510,1530,2018-07-18,east
651,pink morsel,$3.00,553,1659,2018-07-18,west
652,pink morsel,$3.00,540,1620,2018-07-19,north
653,pink morsel,$3.00,575,1725,2018-07-19,south
654,pink morsel,$3.00,568,1704,2018-07-19,east
655,pink morsel,$3.00,509,1527,2018-07-19,west
656,pink morsel,$3.00,577,1731,2018-07-20,north
657,pink morsel,$3.00,587,1761,2018-07-20,south
658,pink morsel,$3.00,548,1644,2018-07-20,east
659,pink morsel,$3.00,551,1653,2018-07-20,west
660,pink morsel,$3.00,575,1725,2018-07-21,north
661,pink morsel,$3.00,566,1698,2018-07-21,south
662,pink morsel,$3.00,554,1662,2018-07-21,east
663,pink morsel,$3.00,552,1656,2018-07-21,west
664,pink morsel,$3.00,536,1608,2018-07-22,north
665,pink morsel,$3.00,591,1773,2018-07-22,south
666,pink morsel,$3.00,553,1659,2018-07-22,east
667,pink morsel,$3.00,549,1647,2018-07-22,west
668,pink morsel,$3.00,546,1638,2018-07-23,north
669,pink morsel,$3.00,541,1623,2018-07-23,south
670,pink morsel,$3.00,573,1719,2018-07-23,east
671,pink morsel,$3.00,543,1629,2018-07-23,west
672,pink morsel,$3.00,567,1701,2018-07-24,north
673,pink morsel,$3.00,575,1725,2018-07-24,south
674,pink morsel,$3.00,584,1752,2018-07-24,east
675,pink morsel,$3.00,519,1557,2018-07-24,west
676,pink morsel,$3.00,500,1500,2018-07-25,north
677,pink morsel,$3.00,569,1707,2018-07-25,south
678,pink morsel,$3.00,511,1533,2018-07-25,east
679,pink morsel,$3.00,579,1737,2018-07-25,west
680,pink morsel,$3.00,535,1605,2018-07-26,north
681,pink morsel,$3.00,589,1767,2018-07-26,south
682,pink morsel,$3.00,517,1551,2018-07-26,east
683,pink morsel,$3.00,507,1521,2018-07-26,west
684,pink morsel,$3.00,553,1659,2018-07-27,north
685,pink morsel,$3.00,537,1611,2018-07-27,south
686,pink morsel,$3.00,565,1695,2018-07-27,east
687,pink morsel,$3.00,544,1632,2018-07-27,west
688,pink morsel,$3.00,505,1515,2018-07-28,north
689,pink morsel,$3.00,528,1584,2018-07-28,south
690,pink morsel,$3.00,532,1596,2018-07-28,east
691,pink morsel,$3.00,581,1743,2018-07-28,west
692,pink morsel,$3.00,597,1791,2018-07-29,north
693,pink morsel,$3.00,533,1599,2018-07-29,south
694,pink morsel,$3.00,583,1749,2018-07-29,east
695,pink morsel,$3.00,585,1755,2018-07-29,west
696,pink morsel,$3.00,585,1755,2018-07-30,north
697,pink morsel,$3.00,554,1662,2018-07-30,south
698,pink morsel,$3.00,503,1509,2018-07-30,east
699,pink morsel,$3.00,592,1776,2018-07-30,west
700,pink morsel,$3.00,565,1695,2018-07-31,north
701,pink morsel,$3.00,569,1707,2018-07-31,south
702,pink morsel,$3.00,516,1548,2018-07-31,east
703,pink morsel,$3.00,526,1578,2018-07-31,west
704,pink morsel,$3.00,521,1563,2018-08-01,north
705,pink morsel,$3.00,558,1674,2018-08-01,south
706,pink morsel,$3.00,518,1554,2018-08-01,east
707,pink morsel,$3.00,555,1665,2018-08-01,west
708,pink morsel,$3.00,509,1527,2018-08-02,north
709,pink morsel,$3.00,539,1617,2018-08-02,south
710,pink morsel,$3.00,516,1548,2018-08-02,east
711,pink morsel,$3.00,557,1671,2018-08-02,west
712,pink morsel,$3.00,556,1668,2018-08-03,north
713,pink morsel,$3.00,557,1671,2018-08-03,south
714,pink morsel,$3.00,573,1719,2018-08-03,east
715,pink morsel,$3.00,556,1668,2018-08-03,west
716,pink morsel,$3.00,512,1536,2018-08-04,north
717,pink morsel,$3.00,578,1734,2018-08-04,south
718,pink morsel,$3.00,581,1743,2018-08-04,east
719,pink morsel,$3.00,592,1776,2018-08-04,west
720,pink morsel,$3.00,550,1650,2018-08-05,north
721,pink morsel,$3.00,533,1599,2018-08-05,south
722,pink morsel,$3.00,538,1614,2018-08-05,east
723,pink morsel,$3.00,591,1773,2018-08-05,west
724,pink morsel,$3.00,537,1611,2018-08-06,north
725,pink morsel,$3.00,535,1605,2018-08-06,south
726,pink morsel,$3.00,518,1554,2018-08-06,east
727,pink morsel,$3.00,596,1788,2018-08-06,west
728,pink morsel,$3.00,522,1566,2018-08-07,north
729,pink morsel,$3.00,520,1560,2018-08-07,south
730,pink morsel,$3.00,517,1551,2018-08-07,east
731,pink morsel,$3.00,542,1626,2018-08-07,west
732,pink morsel,$3.00,555,1665,2018-08-08,north
733,pink morsel,$3.00,513,1539,2018-08-08,south
734,pink morsel,$3.00,502,1506,2018-08-08,east
735,pink morsel,$3.00,539,1617,2018-08-08,west
736,pink morsel,$3.00,599,1797,2018-08-09,north
737,pink morsel,$3.00,598,1794,2018-08-09,south
738,pink morsel,$3.00,540,1620,2018-08-09,east
739,pink morsel,$3.00,561,1683,2018-08-09,west
740,pink morsel,$3.00,540,1620,2018-08-10,north
741,pink morsel,$3.00,518,1554,2018-08-10,south
742,pink morsel,$3.00,567,1701,2018-08-10,east
743,pink morsel,$3.00,595,1785,2018-08-10,west
744,pink morsel,$3.00,563,1689,2018-08-11,north
745,pink morsel,$3.00,550,1650,2018-08-11,south
746,pink morsel,$3.00,511,1533,2018-08-11,east
747,pink morsel,$3.00,529,1587,2018-08-11,west
748,pink morsel,$3.00,503,1509,2018-08-12,north
749,pink morsel,$3.00,581,1743,2018-08-12,south
750,pink morsel,$3.00,573,1719,2018-08-12,east
751,pink morsel,$3.00,581,1743,2018-08-12,west
752,pink morsel,$3.00,567,1701,2018-08-13,north
753,pink morsel,$3.00,543,1629,2018-08-13,south
754,pink morsel,$3.00,546,1638,2018-08-13,east
755,pink morsel,$3.00,537,1611,2018-08-13,west
756,pink morsel,$3.00,541,1623,2018-08-14,north
757,pink morsel,$3.00,545,1635,2018-08-14,south
758,pink morsel,$3.00,572,1716,2018-08-14,east
759,pink morsel,$3.00,569,1707,2018-08-14,west
760,pink morsel,$3.00,534,1602,2018-08-15,north
761,pink morsel,$3.00,514,1542,2018-08-15,south
762,pink morsel,$3.00,600,1800,2018-08-15,east
763,pink morsel,$3.00,578,1734,2018-08-15,west
764,pink morsel,$3.00,596,1788,2018-08-16,north
765,pink morsel,$3.00,538,1614,2018-08-16,south
766,pink morsel,$3.00,581,1743,2018-08-16,east
767,pink morsel,$3.00,590,1770,2018-08-16,west
768,pink morsel,$3.00,592,1776,2018-08-17,north
769,pink morsel,$3.00,571,1713,2018-08-17,south
770,pink morsel,$3.00,541,1623,2018-08-17,east
771,pink morsel,$3.00,584,1752,2018-08-17,west
772,pink morsel,$3.00,509,1527,2018-08-18,north
773,pink morsel,$3.00,592,1776,2018-08-18,south
774,pink morsel,$3.00,563,1689,2018-08-18,east
775,pink morsel,$3.00,571,1713,2018-08-18,west
776,pink morsel,$3.00,503,1509,2018-08-19,north
777,pink morsel,$3.00,525,1575,2018-08-19,south
778,pink morsel,$3.00,567,1701,2018-08-19,east
779,pink morsel,$3.00,525,1575,2018-08-19,west
780,pink morsel,$3.00,527,1581,2018-08-20,north
781,pink morsel,$3.00,593,1779,2018-08-20,south
782,pink morsel,$3.00,554,1662,2018-08-20,east
783,pink morsel,$3.00,502,1506,2018-08-20,west
784,pink morsel,$3.00,598,1794,2018-08-21,north
785,pink morsel,$3.00,553,1659,2018-08-21,south
786,pink morsel,$3.00,548,1644,2018-08-21,east
787,pink morsel,$3.00,569,1707,2018-08-21,west
788,pink morsel,$3.00,568,1704,2018-08-22,north
789,pink morsel,$3.00,500,1500,2018-08-22,south
790,pink morsel,$3.00,513,1539,2018-08-22,east
791,pink morsel,$3.00,600,1800,2018-08-22,west
792,pink morsel,$3.00,519,1557,2018-08-23,north
793,pink morsel,$3.00,518,1554,2018-08-23,south
794,pink morsel,$3.00,596,1788,2018-08-23,east
795,pink morsel,$3.00,521,1563,2018-08-23,west
796,pink morsel,$3.00,516,1548,2018-08-24,north
797,pink morsel,$3.00,520,1560,2018-08-24,south
798,pink morsel,$3.00,578,1734,2018-08-24,east
799,pink morsel,$3.00,548,1644,2018-08-24,west
800,pink morsel,$3.00,543,1629,2018-08-25,north
801,pink morsel,$3.00,559,1677,2018-08-25,south
802,pink morsel,$3.00,588,1764,2018-08-25,east
803,pink morsel,$3.00,505,1515,2018-08-25,west
804,pink morsel,$3.00,514,1542,2018-08-26,north
805,pink morsel,$3.00,515,1545,2018-08-26,south
806,pink morsel,$3.00,556,1668,2018-08-26,east
807,pink morsel,$3.00,528,1584,2018-08-26,west
808,pink morsel,$3.00,535,1605,2018-08-27,north
809,pink morsel,$3.00,580,1740,2018-08-27,south
810,pink morsel,$3.00,534,1602,2018-08-27,east
811,pink morsel,$3.00,503,1509,2018-08-27,west
812,pink morsel,$3.00,522,1566,2018-08-28,north
813,pink morsel,$3.00,560,1680,2018-08-28,south
814,pink morsel,$3.00,552,1656,2018-08-28,east
815,pink morsel,$3.00,574,1722,2018-08-28,west
816,pink morsel,$3.00,554,1662,2018-08-29,north
817,pink morsel,$3.00,598,1794,2018-08-29,south
818,pink morsel,$3.00,578,1734,2018-08-29,east
819,pink morsel,$3.00,549,1647,2018-08-29,west
820,pink morsel,$3.00,545,1635,2018-08-30,north
821,pink morsel,$3.00,581,1743,2018-08-30,south
822,pink morsel,$3.00,555,1665,2018-08-30,east
823,pink morsel,$3.00,590,1770,2018-08-30,west
824,pink morsel,$3.00,583,1749,2018-08-31,north
825,pink morsel,$3.00,565,1695,2018-08-31,south
826,pink morsel,$3.00,548,1644,2018-08-31,east
827,pink morsel,$3.00,534,1602,2018-08-31,west
828,pink morsel,$3.00,520,1560,2018-09-01,north
829,pink morsel,$3.00,500,1500,2018-09-01,south
830,pink morsel,$3.00,573,1719,2018-09-01,east
831,pink morsel,$3.00,519,1557,2018-09-01,west
832,pink morsel,$3.00,509,1527,2018-09-02,north
833,pink morsel,$3.00,551,1653,2018-09-02,south
834,pink morsel,$3.00,502,1506,2018-09-02,east
835,pink morsel,$3.00,525,1575,2018-09-02,west
836,pink morsel,$3.00,583,1749,2018-09-03,north
837,pink morsel,$3.00,590,1770,2018-09-03,south
838,pink morsel,$3.00,558,1674,2018-09-03,east
839,pink morsel,$3.00,550,1650,2018-09-03,west
840,pink morsel,$3.00,598,1794,2018-09-04,north
841,pink morsel,$3.00,503,1509,2018-09-04,south
842,pink morsel,$3.00,595,1785,2018-09-04,east
843,pink morsel,$3.00,513,1539,2018-09-04,west
844,pink morsel,$3.00,577,1731,2018-09-05,north
845,pink morsel,$3.00,539,1617,2018-09-05,south
846,pink morsel,$3.00,552,1656,2018-09-05,east
847,pink morsel,$3.00,533,1599,2018-09-05,west
848,pink morsel,$3.00,571,1713,2018-09-06,north
849,pink morsel,$3.00,502,1506,2018-09-06,south
850,pink morsel,$3.00,586,1758,2018-09-06,east
851,pink morsel,$3.00,550,1650,2018-09-06,west
852,pink morsel,$3.00,597,1791,2018-09-07,north
853,pink morsel,$3.00,541,1623,2018-09-07,south
854,pink morsel,$3.00,592,1776,2018-09-07,east
855,pink morsel,$3.00,551,1653,2018-09-07,west
856,pink morsel,$3.00,553,1659,2018-09-08,north
857,pink morsel,$3.00,585,1755,2018-09-08,south
858,pink morsel,$3.00,511,1533,2018-09-08,east
859,pink morsel,$3.00,519,1557,2018-09-08,west
860,pink morsel,$3.00,509,1527,2018-09-09,north
861,pink morsel,$3.00,538,1614,2018-09-09,south
862,pink morsel,$3.00,546,1638,2018-09-09,east
863,pink morsel,$3.00,568,1704,2018-09-09,west
864,pink morsel,$3.00,550,1650,2018-09-10,north
865,pink morsel,$3.00,552,1656,2018-09-10,south
866,pink morsel,$3.00,594,1782,2018-09-10,east
867,pink morsel,$3.00,509,1527,2018-09-10,west
868,pink morsel,$3.00,526,1578,2018-09-11,north
869,pink morsel,$3.00,589,1767,2018-09-11,south
870,pink morsel,$3.00,583,1749,2018-09-11,east
871,pink morsel,$3.00,508,1524,2018-09-11,west
872,pink morsel,$3.00,573,1719,2018-09-12,north
873,pink morsel,$3.00,565,1695,2018-09-12,south
874,pink morsel,$3.00,580,1740,2018-09-12,east
875,pink morsel,$3.00,511,1533,2018-09-12,west
876,pink morsel,$3.00,551,1653,2018-09-13,north
877,pink morsel,$3.00,520,1560,2018-09-13,south
878,pink morsel,$3.00,559,1677,2018-09-13,east
879,pink morsel,$3.00,513,1539,2018-09-13,west
880,pink morsel,$3.00,571,1713,2018-09-14,north
881,pink morsel,$3.00,518,1554,2018-09-14,south
882,pink morsel,$3.00,581,1743,2018-09-14,east
883,pink morsel,$3.00,567,1701,2018-09-14,west
884,pink morsel,$3.00,529,1587,2018-09-15,north
885,pink morsel,$3.00,504,1512,2018-09-15,south
886,pink morsel,$3.00,566,1698,2018-09-15,east
887,pink morsel,$3.00,582,1746,2018-09-15,west
888,pink morsel,$3.00,518,1554,2018-09-16,north
889,pink morsel,$3.00,518,1554,2018-09-16,south
890,pink morsel,$3.00,594,1782,2018-09-16,east
891,pink morsel,$3.00,594,1782,2018-09-16,west
892,pink morsel,$3.00,588,1764,2018-09-17,north
893,pink morsel,$3.00,540,1620,2018-09-17,south
894,pink morsel,$3.00,515,1545,2018-09-17,east
895,pink morsel,$3.00,574,1722,2018-09-17,west
896,pink morsel,$3.00,501,1503,2018-09-18,north
897,pink morsel,$3.00,510,1530,2018-09-18,south
898,pink morsel,$3.00,579,1737,2018-09-18,east
899,pink morsel,$3.00,564,1692,2018-09-18,west
900,pink morsel,$3.00,514,1542,2018-09-19,north
901,pink morsel,$3.00,586,1758,2018-09-19,south
902,pink morsel,$3.00,593,1779,2018-09-19,east
903,pink morsel,$3.00,531,1593,2018-09-19,west
904,pink morsel,$3.00,562,1686,2018-09-20,north
905,pink morsel,$3.00,583,1749,2018-09-20,south
906,pink morsel,$3.00,554,1662,2018-09-20,east
907,pink morsel,$3.00,523,1569,2018-09-20,west
908,pink morsel,$3.00,530,1590,2018-09-21,north
909,pink morsel,$3.00,555,1665,2018-09-21,south
910,pink morsel,$3.00,572,1716,2018-09-21,east
911,pink morsel,$3.00,568,1704,2018-09-21,west
912,pink morsel,$3.00,544,1632,2018-09-22,north
913,pink morsel,$3.00,527,1581,2018-09-22,south
914,pink morsel,$3.00,586,1758,2018-09-22,east
915,pink morsel,$3.00,547,1641,2018-09-22,west
916,pink morsel,$3.00,577,1731,2018-09-23,north
917,pink morsel,$3.00,559,1677,2018-09-23,south
918,pink morsel,$3.00,576,1728,2018-09-23,east
919,pink morsel,$3.00,585,1755,2018-09-23,west
920,pink morsel,$3.00,537,1611,2018-09-24,north
921,pink morsel,$3.00,531,1593,2018-09-24,south
922,pink morsel,$3.00,599,1797,2018-09-24,east
923,pink morsel,$3.00,520,1560,2018-09-24,west
924,pink morsel,$3.00,510,1530,2018-09-25,north
925,pink morsel,$3.00,590,1770,2018-09-25,south
926,pink morsel,$3.00,537,1611,2018-09-25,east
927,pink morsel,$3.00,567,1701,2018-09-25,west
928,pink morsel,$3.00,539,1617,2018-09-26,north
929,pink morsel,$3.00,505,1515,2018-09-26,south
930,pink morsel,$3.00,571,1713,2018-09-26,east
931,pink morsel,$3.00,500,1500,2018-09-26,west
932,pink morsel,$3.00,544,1632,2018-09-27,north
933,pink morsel,$3.00,571,1713,2018-09-27,south
934,pink morsel,$3.00,581,1743,2018-09-27,east
935,pink morsel,$3.00,529,1587,2018-09-27,west
936,pink morsel,$3.00,583,1749,2018-09-28,north
937,pink morsel,$3.00,511,1533,2018-09-28,south
938,pink morsel,$3.00,551,1653,2018-09-28,east
939,pink morsel,$3.00,504,1512,2018-09-28,west
940,pink morsel,$3.00,506,1518,2018-09-29,north
941,pink morsel,$3.00,541,1623,2018-09-29,south
942,pink morsel,$3.00,567,1701,2018-09-29,east
943,pink morsel,$3.00,532,1596,2018-09-29,west
944,pink morsel,$3.00,582,1746,2018-09-30,north
945,pink morsel,$3.00,512,1536,2018-09-30,south
946,pink morsel,$3.00,553,1659,2018-09-30,east
947,pink morsel,$3.00,508,1524,2018-09-30,west
948,pink morsel,$3.00,594,1782,2018-10-01,north
